0.40932,0.39887,0.45245,0.39188,0.40271,0.45276,0.39571,0.43535,0.3962,0.39801,0.40076,0.39874,0.38353,0.40207,0.406,0.38572,0.39724,0.40554,0.39675,0.39729,0.39648,0.39841,0.42106,0.39541,0.40136,0.39345,0.39887,0.39886
0.54382,0.5194,0.52163,0.50945,0.56089,0.52302,0.56127,0.53492,0.5276,0.51945,0.56873,0.5372,0.52857,0.50191,0.52588,0.50782,0.51859,0.52309,0.52021,0.52198,0.55653,0.52724,1.0011,0.52273,0.51989,0.5288,0.51206,0.52526
0.54378,0.53877,0.5169,0.53488,0.53853,0.51764,0.54217,0.52664,0.53847,0.53279,0.53372,0.53116,0.52787,0.52846,0.52318,0.53231,0.535,0.5289,0.53022,0.52692,0.53095,0.53202,0.59224,0.53489,0.53141,0.52537,0.53201,0.52758
0.53416,0.52916,0.5192,0.52901,0.52598,0.51962,0.52233,0.52547,0.52615,0.52272,0.5177,0.52133,0.51671,0.52017,0.54195,0.51665,0.52268,0.5174,0.51729,0.51562,0.52449,0.52022,0.51741,0.52052,0.51947,0.51474,0.52129,0.52439
0.40897,0.40462,0.4046,0.40265,0.40258,0.40496,0.40076,0.40608,0.40257,0.40034,0.3974,0.39891,0.39376,0.39953,0.40688,0.39595,0.40078,0.39844,0.39725,0.39577,0.39907,0.39895,0.40133,0.39941,0.39927,0.39411,0.39997,0.39965
0.54783,0.54529,0.51883,0.53992,0.54058,0.51963,0.54796,0.52794,0.54497,0.53894,0.53588,0.53435,0.53159,0.53625,0.5121,0.54231,0.54267,0.53555,0.53751,0.53278,0.52909,0.53789,0.56746,0.5429,0.53867,0.52935,0.53965,0.52861
0.39934,0.39583,0.39324,0.39339,0.39276,0.39363,0.39244,0.39496,0.394,0.39156,0.38791,0.38935,0.38469,0.39103,0.3918,0.38871,0.39252,0.38979,0.38898,0.38705,0.38803,0.3902,0.38772,0.3914,0.39085,0.38494,0.39161,0.38915
0.89236,0.88299,0.88032,0.87488,0.87988,0.88135,0.88167,0.88319,0.88037,0.8744,0.8716,0.87038,0.85901,0.87264,0.86239,0.86911,0.8773,0.87277,0.87038,0.86582,0.86627,0.87276,0.91425,0.87584,0.8744,0.86079,0.87475,0.86649
0.40898,0.39941,0.41763,0.39326,0.40727,0.4182,0.40594,0.41442,0.39957,0.39753,0.40665,0.39987,0.39087,0.39565,0.39587,0.39077,0.39792,0.40075,0.39676,0.39619,0.40098,0.39882,0.49881,0.39787,0.39905,0.39484,0.39679,0.39647
0.90029,0.88402,0.92171,0.88002,0.88799,0.92233,0.87413,0.91517,0.87846,0.87672,0.87712,0.87882,0.861,0.87566,0.92339,0.856,0.87436,0.87641,0.86848,0.86868,0.88577,0.87451,0.91627,0.87007,0.87464,0.86661,0.87431,0.88488
