0.92036,0.89283,0.95333,0.87738,0.88348,0.89844,0.88093,0.89979,0.88287,0.8848,0.88235,0.89073,0.87144,0.87283,0.8755,0.88056,0.89287,0.869,0.87553,0.88347,0.87808,0.88859,0.87699,0.88092,0.88243,0.87585,0.86898,0.87273
0.87079,0.86751,0.92964,0.88552,0.9196,0.94366,0.89404,0.89055,0.89316,0.88351,0.90507,0.88275,0.88576,0.91157,0.90349,0.87939,0.91095,0.91237,0.90182,0.89607,0.90705,1.0549,0.99901,0.90065,0.88616,0.91224,0.92888,0.92441
0.9234,0.88614,0.89502,0.88287,0.9001,0.9323,0.88131,0.90922,0.87091,0.86819,0.89939,0.90505,0.86585,0.87581,0.87872,0.85782,0.92037,0.87534,0.88538,0.87051,0.88849,0.89862,0.87506,0.86968,0.89478,0.88213,0.88663,0.88106
0.40429,0.39259,0.40201,0.38921,0.39555,0.39677,0.38991,0.39861,0.38902,0.38927,0.39384,0.3951,0.38472,0.38613,0.39592,0.38336,0.39458,0.38534,0.39086,0.38682,0.39338,0.38997,0.39112,0.38659,0.39154,0.38866,0.39035,0.39053
0.40553,0.39305,0.4023,0.38894,0.39598,0.39551,0.38961,0.39899,0.38846,0.38616,0.39396,0.39576,0.38352,0.38603,0.39235,0.38295,0.39324,0.38512,0.39016,0.38514,0.39347,0.39058,0.38938,0.38606,0.39166,0.38844,0.39027,0.38937
0.39986,0.39007,0.40145,0.38865,0.39575,0.39778,0.38959,0.39667,0.38891,0.39164,0.39355,0.39292,0.38566,0.38687,0.40039,0.38289,0.3951,0.38643,0.39137,0.38829,0.39333,0.39733,0.39658,0.3869,0.39023,0.38945,0.39243,0.39217
0.54905,0.53612,0.54098,0.52951,0.54699,0.51895,0.53224,0.54221,0.53233,0.51068,0.53851,0.53798,0.51874,0.5296,0.52708,0.52137,0.51461,0.52774,0.53293,0.51537,0.5452,0.54152,0.54335,0.52696,0.53193,0.53195,0.53939,0.53555
0.91501,0.88503,0.86555,0.89514,0.94228,0.8794,0.88632,0.91873,0.8696,0.91462,0.92582,0.91376,0.88863,0.87945,1.0253,0.8385,0.90985,0.88707,0.90889,0.88155,0.91995,0.94739,0.87027,0.85643,0.89632,0.8982,0.95512,0.88577
0.40441,0.39537,0.41244,0.39246,0.40387,0.3922,0.39402,0.40092,0.39384,0.39066,0.39871,0.39733,0.389,0.39302,0.40277,0.38809,0.39102,0.39239,0.39495,0.39028,0.40021,0.41522,0.40286,0.39162,0.39339,0.39528,0.40161,0.39497
0.5488,0.53137,0.54757,0.52151,0.53123,0.52025,0.52307,0.53637,0.52287,0.51259,0.52744,0.53195,0.51283,0.5176,0.51796,0.51678,0.51862,0.51544,0.52145,0.51397,0.52859,0.51942,0.51782,0.51881,0.52509,0.52015,0.52142,0.51936
0.8844,0.86852,0.86926,0.86797,0.88945,0.87304,0.87149,0.88284,0.87151,0.86335,0.8804,0.87417,0.85789,0.86559,0.89482,0.85077,0.86406,0.8645,0.87834,0.85719,0.88868,0.87807,0.90324,0.86347,0.86992,0.87123,0.88203,0.88719
0.53503,0.52438,0.52896,0.52166,0.5342,0.52667,0.52471,0.53162,0.52522,0.51058,0.52877,0.52684,0.51338,0.52225,0.52083,0.51458,0.51742,0.52063,0.52643,0.51299,0.53399,0.53074,0.5446,0.52149,0.52403,0.52417,0.52711,0.53302
0.416,0.40819,0.4484,0.39887,0.39965,0.3988,0.40242,0.40679,0.40732,0.40791,0.3981,0.40107,0.39951,0.39864,0.40018,0.40822,0.39706,0.396,0.3979,0.40642,0.39963,0.40565,0.40709,0.40597,0.3986,0.39894,0.39353,0.39892
0.55207,0.53011,0.52259,0.52578,0.54293,0.52733,0.52388,0.54284,0.51755,0.51334,0.53793,0.54038,0.51387,0.5184,0.53891,0.50544,0.5301,0.51861,0.52808,0.51084,0.53604,0.52586,0.51098,0.51209,0.53108,0.52415,0.53631,0.52122
0.53758,0.52458,0.54172,0.52076,0.53272,0.52593,0.52262,0.53214,0.52224,0.51859,0.52794,0.52735,0.51535,0.51982,0.5305,0.51439,0.52247,0.51877,0.52388,0.51745,0.52932,0.53755,0.53236,0.51923,0.52282,0.52273,0.52771,0.52489
0.40747,0.39352,0.40384,0.39565,0.39613,0.43814,0.3959,0.40425,0.39256,0.39925,0.39988,0.4014,0.39161,0.39385,0.39203,0.38861,0.42587,0.39352,0.39772,0.39858,0.39298,0.40147,0.40449,0.39465,0.40091,0.39561,0.39009,0.40099
0.56157,0.55241,0.65845,0.5331,0.5247,0.52744,0.53851,0.54332,0.55003,0.57698,0.52523,0.53278,0.54624,0.53166,0.55504,0.56265,0.53643,0.52747,0.52682,0.56587,0.52243,0.5541,0.53106,0.55029,0.52877,0.53188,0.51982,0.5204
0.57386,0.52821,0.52355,0.54502,0.5334,0.71207,0.53608,0.56631,0.5123,0.55259,0.55739,0.56899,0.53302,0.53433,0.51713,0.51097,0.67982,0.53777,0.54409,0.5534,0.51546,0.5516,0.51663,0.52751,0.56754,0.53953,0.52111,0.53891
0.54799,0.53158,0.54668,0.52472,0.53536,0.52895,0.52612,0.53847,0.52522,0.51817,0.53155,0.5341,0.51698,0.52178,0.52616,0.51819,0.52606,0.52021,0.52601,0.51859,0.53204,0.53028,0.52646,0.52182,0.52813,0.52462,0.5274,0.52502
0.86065,0.84776,1.0492,0.85182,0.92467,0.87082,0.86027,0.86903,0.85405,0.83296,0.88838,0.86673,0.85953,0.90378,0.86677,0.86497,0.86392,0.90586,0.85487,0.87542,0.87576,1.2569,0.94482,0.87439,0.85081,0.90258,0.95531,0.84405
0.54927,0.53515,0.57379,0.52375,0.52581,0.52624,0.52664,0.53622,0.53021,0.53198,0.52463,0.52973,0.52169,0.52017,0.52677,0.52907,0.52537,0.51735,0.52252,0.52879,0.52482,0.52118,0.52393,0.52752,0.5251,0.52185,0.51676,0.52135
0.39751,0.38703,0.39498,0.38555,0.39226,0.39492,0.38615,0.39391,0.38508,0.3881,0.39049,0.39032,0.382,0.3828,0.39727,0.37864,0.39257,0.38242,0.3882,0.38425,0.39002,0.38923,0.39081,0.38275,0.38745,0.38561,0.38845,0.38859
0.86709,0.8607,0.88648,0.86322,0.86569,0.9164,0.87342,0.8697,0.88107,0.86145,0.86523,0.85868,0.85714,0.87178,0.84056,0.86855,0.87765,0.86725,0.8738,0.86758,0.87419,0.8763,0.94805,0.88146,0.86616,0.8699,0.85155,0.90411
0.41372,0.40182,0.41074,0.40002,0.41575,0.40033,0.40045,0.41032,0.3976,0.39143,0.40943,0.4079,0.39372,0.40024,0.40975,0.38985,0.39973,0.40024,0.40284,0.39275,0.40983,0.42797,0.40603,0.39518,0.4023,0.40331,0.41385,0.4009
0.92191,0.88448,0.90752,0.87258,0.88504,0.90279,0.87183,0.90035,0.86534,0.86293,0.88457,0.89483,0.85741,0.86256,0.86702,0.85653,0.89788,0.86053,0.87136,0.86314,0.87573,0.86922,0.85087,0.86211,0.88278,0.86833,0.8686,0.86326
0.88154,0.87225,0.93333,0.88134,0.87294,0.89883,0.87702,0.88736,0.88068,1.0192,0.87921,0.86923,0.91422,0.85465,1.0795,0.86908,0.93524,0.86029,0.89325,0.94013,0.86809,0.85538,0.86956,0.87045,0.86936,0.87203,0.8886,0.87891
0.89494,0.87046,0.87926,0.86648,0.88454,0.88352,0.86794,0.88627,0.86482,0.8616,0.87911,0.87896,0.85485,0.86085,0.88381,0.84856,0.87657,0.85973,0.87258,0.85693,0.87984,0.87287,0.87877,0.85887,0.8717,0.86687,0.87437,0.8743
0.53413,0.52204,0.54806,0.51746,0.52591,0.52874,0.52029,0.52803,0.52131,0.51733,0.52259,0.5228,0.51333,0.51798,0.51984,0.51604,0.52211,0.51629,0.51973,0.51788,0.52339,0.53589,0.53344,0.5198,0.51956,0.5197,0.51987,0.52265
0.93514,0.89988,0.91732,0.88618,0.90727,0.88969,0.88568,0.91436,0.87999,0.87065,0.90086,0.90863,0.86972,0.87652,0.89193,0.86745,0.89166,0.87469,0.88631,0.87021,0.89771,0.88874,0.86485,0.87313,0.89415,0.88334,0.89307,0.87637
0.88775,0.88897,0.99752,0.87099,0.86862,0.86536,0.88585,0.87734,0.90718,0.89762,0.86251,0.86089,0.87972,0.88186,0.86716,0.91045,0.84899,0.87388,0.87322,0.89802,0.87766,0.9045,0.94382,0.90544,0.86428,0.87784,0.85727,0.89334
