image_size,resolution1,resolution2,face_num,face_area,cpu_core,mem_total,disk_available,process_time
471377,1280,720,1,5625,4,1018748928,7322804224,0.391916037
472263,1280,720,1,5550,4,1018748928,7322804224,0.391817093
473109,1280,720,0,0,4,1018748928,7322804224,0.388144016
472914,1280,720,2,7399,4,1018748928,7322804224,0.442805052
1272355,1920,1080,4,51309,4,1018748928,7322804224,0.885087013
1268215,1920,1080,4,51417,4,1018748928,7322804224,0.879825115
1273057,1920,1080,4,51417,4,1018748928,7322804224,0.872795105
1204403,1920,1080,4,51417,4,1018748928,7322804224,0.935245991
1206101,1920,1080,4,51309,4,1018748928,7322804224,0.877968073
1203723,1920,1080,4,47763,4,1018748928,7322804224,0.882732153
1208167,1920,1080,4,46225,4,1018748928,7322804224,0.874294996
1209067,1920,1080,4,46225,4,1018748928,7322804224,0.950212955
1208884,1920,1080,4,42769,4,1018748928,7322804224,0.872588873
1205256,1920,1080,4,51417,4,1018748928,7322804224,0.886860132
1199756,1920,1080,4,46225,4,1018748928,7322804224,0.871935844
1206717,1920,1080,4,51417,4,1018748928,7322804224,0.965483904
1205663,1920,1080,4,42571,4,1018748928,7322804224,1.206784964
1207544,1920,1080,4,47763,4,1018748928,7322804224,0.88151598
1207750,1920,1080,4,47763,4,1018748928,7322804224,0.903870106
1208511,1920,1080,4,47961,4,1018748928,7322804224,0.883721113
1209238,1920,1080,3,39753,4,1018748928,7322804224,0.898262024
1214020,1920,1080,3,34669,4,1018748928,7322804224,0.87451911
1217794,1920,1080,3,34561,4,1018748928,7322804224,0.870095015
1208586,1920,1080,3,31015,4,1018748928,7322804224,0.876656055
681033,1280,960,4,20569,4,1018748928,7322804224,0.532649994
681965,1280,960,4,21248,4,1018748928,7322804224,0.540008068
682290,1280,960,3,15094,4,1018748928,7322804224,0.523279905
683649,1280,960,4,23091,4,1018748928,7322804224,0.523822069
648256,1280,960,3,13238,4,1018748928,7322804224,0.525177956
654133,1280,960,3,17569,4,1018748928,7322804224,0.532001972
653666,1280,960,4,17144,4,1018748928,7322804224,0.52740097
654724,1280,960,4,17132,4,1018748928,7322804224,0.526173115
654297,1280,960,3,15698,4,1018748928,7322804224,0.523406982
649617,1280,960,3,15019,4,1018748928,7322804224,0.524493933
648868,1280,960,4,17082,4,1018748928,7322804224,0.532003164
649987,1280,960,3,15156,4,1018748928,7322804224,0.526211023
650741,1280,960,3,13238,4,1018748928,7322804224,0.5276649
652874,1280,960,3,13238,4,1018748928,7322804224,0.525632858
652892,1280,960,3,15019,4,1018748928,7322804224,0.569972992
657490,1280,960,4,18925,4,1018748928,7322804224,0.527864218
657940,1280,960,3,14870,4,1018748928,7322804224,0.54123497
656168,1280,960,4,17281,4,1018748928,7322804224,0.535433054
653035,1280,960,3,15850,4,1018748928,7322804224,0.532721043
654971,1280,960,3,14710,4,1018748928,7322804224,0.590221882
524075,1280,720,4,21372,4,1018748928,7322804224,0.423474073
525251,1280,720,4,19604,4,1018748928,7322804224,0.403963804
524959,1280,720,4,23166,4,1018748928,7322804224,0.402307987
527214,1280,720,4,19666,4,1018748928,7322804224,0.402284861
498856,1280,720,4,21310,4,1018748928,7322804224,0.401245117
498895,1280,720,4,21236,4,1018748928,7322800128,0.458743095
498336,1280,720,4,19604,4,1018748928,7322800128,0.403379202
500181,1280,720,3,19185,4,1018748928,7322800128,0.405210972
500062,1280,720,3,17479,4,1018748928,7322800128,0.397710085
497225,1280,720,4,20193,4,1018748928,7322800128,0.401693106
500698,1280,720,4,20245,4,1018748928,7322800128,0.404839993
500975,1280,720,4,23029,4,1018748928,7322800128,0.453355074
497760,1280,720,3,15698,4,1018748928,7322800128,0.397737026
497322,1280,720,3,16800,4,1018748928,7322800128,0.399981976
498519,1280,720,3,15094,4,1018748928,7322800128,0.40477109
499774,1280,720,4,23029,4,1018748928,7322800128,0.40341115
497337,1280,720,4,23029,4,1018748928,7322800128,0.401484966
497365,1280,720,4,23044,4,1018748928,7322800128,0.430737019
499037,1280,720,4,20644,4,1018748928,7322800128,0.402601957
499872,1280,720,4,22940,4,1018748928,7322800128,0.404828072
1147704,1920,1080,0,0,1,1018748928,7322279936,1.153443098
1150053,1920,1080,0,0,1,1018748928,7322255360,0.883271933
1151299,1920,1080,0,0,1,1018748928,7322255360,1.120343924
1119183,1920,1080,0,0,1,1018748928,7322255360,0.949110031
1117925,1920,1080,0,0,1,1018748928,7322255360,0.923723936
1121545,1920,1080,0,0,1,1018748928,7322251264,0.924775124
1116805,1920,1080,0,0,1,1018748928,7322251264,0.946399927
1122963,1920,1080,0,0,1,1018748928,7322251264,0.897690058
1125003,1920,1080,0,0,1,1018748928,7322251264,0.899055004
1126077,1920,1080,0,0,1,1018748928,7322251264,0.909281969
1121139,1920,1080,0,0,1,1018748928,7322251264,0.927430868
1119968,1920,1080,0,0,1,1018748928,7322251264,0.953050852
1118681,1920,1080,0,0,1,1018748928,7322251264,0.942946911
1119964,1920,1080,0,0,1,1018748928,7322251264,0.949527979
1123352,1920,1080,0,0,1,1018748928,7322251264,0.99416399
1129343,1920,1080,0,0,1,1018748928,7322251264,0.875643015
1132668,1920,1080,0,0,1,1018748928,7322251264,0.896281004
1132122,1920,1080,0,0,1,1018748928,7322251264,0.916872025
1131316,1920,1080,0,0,1,1018748928,7322251264,0.872960091
1133131,1920,1080,0,0,1,1018748928,7322251264,0.884026051
805779,1280,960,0,0,1,1018748928,7322251264,0.544018984
805994,1280,960,0,0,1,1018748928,7322251264,0.594740868
802130,1280,960,0,0,1,1018748928,7322251264,0.542112827
598441,1280,960,0,0,1,1018748928,7322251264,0.53033185
644690,1280,960,0,0,1,1018748928,7322251264,0.538713932
644277,1280,960,0,0,1,1018748928,7322251264,0.52128315
645841,1280,960,0,0,1,1018748928,7322251264,0.529249907
645060,1280,960,0,0,1,1018748928,7322251264,0.536774158
645502,1280,960,0,0,1,1018748928,7322251264,0.525764942
645978,1280,960,0,0,1,1018748928,7322251264,0.516433954
645750,1280,960,0,0,1,1018748928,7322251264,0.623274088
645790,1280,960,0,0,1,1018748928,7322251264,0.513398886
646162,1280,960,0,0,1,1018748928,7322251264,0.533074141
646158,1280,960,0,0,1,1018748928,7322251264,0.517543077
646200,1280,960,0,0,1,1018748928,7322251264,0.517164946
645167,1280,960,0,0,1,1018748928,7322251264,0.515311956
645386,1280,960,0,0,1,1018748928,7322251264,0.515822172
645819,1280,960,0,0,1,1018748928,7322251264,0.568902016
645648,1280,960,0,0,1,1018748928,7322251264,0.520796061
644489,1280,960,0,0,1,1018748928,7322251264,0.516489029
431613,1280,720,0,0,1,1018748928,7322251264,0.396730185
434595,1280,720,0,0,1,1018748928,7322251264,0.415844917
435649,1280,720,0,0,1,1018748928,7322251264,0.388776064
423087,1280,720,0,0,1,1018748928,7322251264,0.391741037
425059,1280,720,0,0,1,1018748928,7322251264,0.387959003
432063,1280,720,0,0,1,1018748928,7322251264,0.398317099
425713,1280,720,0,0,1,1018748928,7322251264,0.390089989
426491,1280,720,0,0,1,1018748928,7322251264,0.404367924
434276,1280,720,0,0,1,1018748928,7322251264,0.388634205
434497,1280,720,0,0,1,1018748928,7322251264,0.391196012
435318,1280,720,0,0,1,1018748928,7322247168,0.397272825
426544,1280,720,0,0,1,1018748928,7322247168,0.395546913
429232,1280,720,0,0,1,1018748928,7322247168,0.394126892
428477,1280,720,0,0,1,1018748928,7322247168,0.427217007
428337,1280,720,0,0,1,1018748928,7322247168,0.38609004
428638,1280,720,0,0,1,1018748928,7322247168,0.407170057
435231,1280,720,0,0,1,1018748928,7322247168,0.389630795
433954,1280,720,0,0,1,1018748928,7322247168,0.394315004
433331,1280,720,0,0,1,1018748928,7322247168,0.700094938
433531,1280,720,0,0,1,1018748928,7322247168,0.432642937
1154897,1920,1080,1,34596,1,1018748928,7322247168,1.12115407
1157608,1920,1080,1,34410,1,1018748928,7322247168,0.874346018
1157237,1920,1080,1,49729,1,1018748928,7322247168,0.865805149
1127148,1920,1080,1,49729,1,1018748928,7322247168,0.869359016
1136638,1920,1080,1,49729,1,1018748928,7322247168,0.908771992
1121158,1920,1080,1,49729,1,1018748928,7322247168,0.868939877
1136554,1920,1080,1,49729,1,1018748928,7322247168,0.917985916
1130759,1920,1080,1,34596,1,1018748928,7322247168,0.869369984
1125128,1920,1080,1,34596,1,1018748928,7322247168,0.87220192
1137173,1920,1080,1,34596,1,1018748928,7322247168,0.868934155
1125027,1920,1080,1,49729,1,1018748928,7322247168,0.889006138
1126715,1920,1080,1,49729,1,1018748928,7322247168,0.870305061
1126354,1920,1080,1,34596,1,1018748928,7322243072,0.867255926
1127099,1920,1080,1,49729,1,1018748928,7322243072,0.870069981
1127369,1920,1080,1,49506,1,1018748928,7322243072,0.865450144
1124406,1920,1080,1,49506,1,1018748928,7322243072,0.893769979
1125710,1920,1080,1,49729,1,1018748928,7322243072,0.870286942
1130144,1920,1080,1,49729,1,1018748928,7322243072,0.86777997
1131368,1920,1080,0,0,1,1018748928,7322243072,0.947242022
1134231,1920,1080,0,0,1,1018748928,7322243072,0.932753801
623118,1280,960,1,24025,1,1018748928,7322243072,0.563848019
617889,1280,960,1,34410,1,1018748928,7322243072,0.521395922
617191,1280,960,1,49729,1,1018748928,7322243072,0.518476963
605862,1280,960,1,34225,1,1018748928,7322243072,0.52175808
605682,1280,960,0,0,1,1018748928,7322243072,0.515748978
598264,1280,960,0,0,1,1018748928,7322243072,0.525938034
612768,1280,960,0,0,1,1018748928,7322243072,0.517069101
604395,1280,960,1,24025,1,1018748928,7322243072,0.517560959
609633,1280,960,1,16641,1,1018748928,7322243072,0.521183968
611023,1280,960,1,24025,1,1018748928,7322243072,0.51802516
614830,1280,960,1,24025,1,1018748928,7322243072,0.543380022
613780,1280,960,1,24025,1,1018748928,7322243072,0.522438049
613741,1280,960,0,0,1,1018748928,7322243072,0.519634962
618767,1280,960,1,24025,1,1018748928,7322243072,0.522346973
617535,1280,960,1,24025,1,1018748928,7322243072,0.520330906
617462,1280,960,1,24025,1,1018748928,7322243072,0.573800087
615370,1280,960,1,16641,1,1018748928,7322243072,0.518257856
615396,1280,960,1,16641,1,1018748928,7322243072,0.520940065
614863,1280,960,1,16641,1,1018748928,7322243072,0.518245935
615828,1280,960,1,23870,1,1018748928,7322243072,0.518257856
462955,1280,720,1,49729,1,1018748928,7322243072,0.403254032
457266,1280,720,1,71556,1,1018748928,7322243072,0.397464037
456755,1280,720,1,49729,1,1018748928,7322243072,0.397698879
456499,1280,720,2,51237,1,1018748928,7322238976,0.412255049
455952,1280,720,0,0,1,1018748928,7322238976,0.389444113
451700,1280,720,0,0,1,1018748928,7322238976,0.397633076
458987,1280,720,0,0,1,1018748928,7322238976,0.387176991
457550,1280,720,0,0,1,1018748928,7322238976,0.391180992
458341,1280,720,0,0,1,1018748928,7322238976,0.388538122
458154,1280,720,1,34410,1,1018748928,7322238976,0.394846201
456649,1280,720,1,24025,1,1018748928,7322238976,0.410058022
453215,1280,720,1,34596,1,1018748928,7322238976,0.389529943
462922,1280,720,1,34596,1,1018748928,7322238976,0.392512083
455250,1280,720,1,34596,1,1018748928,7322238976,0.417625904
455155,1280,720,1,24025,1,1018748928,7322238976,0.394289017
459075,1280,720,1,34596,1,1018748928,7322238976,0.393105984
459242,1280,720,1,24025,1,1018748928,7322238976,0.411076069
459057,1280,720,1,34410,1,1018748928,7322238976,0.390830994
459729,1280,720,1,24025,1,1018748928,7322238976,0.42562294
459758,1280,720,1,34596,1,1018748928,7322238976,0.444042921
1162869,1920,1080,1,24025,1,1018748928,7322238976,0.867125988
1163679,1920,1080,1,24025,1,1018748928,7322238976,0.888720989
1164153,1920,1080,2,33282,1,1018748928,7322238976,0.868065119
1162572,1920,1080,2,47740,1,1018748928,7322238976,0.924293041
1137292,1920,1080,2,47895,1,1018748928,7322238976,0.881244898
1137822,1920,1080,2,40666,1,1018748928,7322238976,0.868296862
1136339,1920,1080,1,16641,1,1018748928,7322238976,0.86374402
1133786,1920,1080,0,0,1,1018748928,7322238976,0.916601181
1134933,1920,1080,1,16641,1,1018748928,7322238976,0.868114948
1136368,1920,1080,2,40666,1,1018748928,7322238976,0.870199203
1136485,1920,1080,2,33282,1,1018748928,7322238976,0.872810125
1137838,1920,1080,2,33282,1,1018748928,7322238976,0.93499589
1138850,1920,1080,1,24025,1,1018748928,7322238976,0.865852833
1138632,1920,1080,2,40666,1,1018748928,7322238976,0.888909101
1138231,1920,1080,2,33282,1,1018748928,7322238976,0.865936041
1136299,1920,1080,2,33282,1,1018748928,7322238976,0.908511877
1134872,1920,1080,2,33282,1,1018748928,7322238976,0.868546009
1136546,1920,1080,2,40511,1,1018748928,7322238976,0.866630077
1137069,1920,1080,2,40511,1,1018748928,7322238976,0.871670008
1137920,1920,1080,2,33282,1,1018748928,7322238976,0.876488924
616269,1280,960,2,19674,1,1018748928,7322238976,0.538655996
617875,1280,960,2,16020,1,1018748928,7322238976,0.524740934
615871,1280,960,2,16020,1,1018748928,7322238976,0.52257514
618460,1280,960,1,8010,1,1018748928,7322238976,0.522002935
609104,1280,960,2,19674,1,1018748928,7322238976,0.522502899
607508,1280,960,2,16020,1,1018748928,7322238976,0.547209978
607798,1280,960,2,19674,1,1018748928,7322238976,0.519790888
607698,1280,960,2,19477,1,1018748928,7322238976,0.520958185
611161,1280,960,2,23112,1,1018748928,7322238976,0.523884058
606197,1280,960,1,8010,1,1018748928,7322238976,0.573982
606873,1280,960,1,8010,1,1018748928,7322238976,0.539723158
603500,1280,960,1,8010,1,1018748928,7322238976,0.523208857
602495,1280,960,1,8010,1,1018748928,7322238976,0.515731096
603902,1280,960,2,16020,1,1018748928,7322238976,0.556874037
601811,1280,960,2,16020,1,1018748928,7322238976,0.57575798
596887,1280,960,2,13560,1,1018748928,7322238976,0.522772789
599614,1280,960,2,9456,1,1018748928,7322238976,0.524050951
599158,1280,960,2,13471,1,1018748928,7322238976,0.523929119
595261,1280,960,2,16020,1,1018748928,7322238976,0.52547121
591324,1280,960,2,13635,1,1018748928,7322238976,0.534595966
462210,1280,720,2,19549,1,1018748928,7322238976,0.397254944
466263,1280,720,1,8100,1,1018748928,7322238976,0.399355888
465176,1280,720,1,8100,1,1018748928,7322238976,0.391570091
459621,1280,720,2,13725,1,1018748928,7322238976,0.395959854
458851,1280,720,1,8100,1,1018748928,7322238976,0.390784025
460127,1280,720,2,16200,1,1018748928,7322238976,0.397007942
458826,1280,720,1,8100,1,1018748928,7322238976,0.3916471
457584,1280,720,2,19549,1,1018748928,7322238976,0.393998861
457409,1280,720,2,16200,1,1018748928,7322238976,0.394038916
457011,1280,720,1,8100,1,1018748928,7322238976,0.392347097
458032,1280,720,2,16200,1,1018748928,7322238976,0.392344952
461085,1280,720,2,16200,1,1018748928,7322238976,0.395553112
463622,1280,720,2,19549,1,1018748928,7322234880,0.433144093
461393,1280,720,2,16200,1,1018748928,7322234880,0.396239042
460846,1280,720,2,19549,1,1018748928,7322234880,0.395596027
457388,1280,720,2,19549,1,1018748928,7322234880,0.396122932
463941,1280,720,2,23113,1,1018748928,7322234880,0.396459818
457691,1280,720,2,19549,1,1018748928,7322234880,0.394062996
454952,1280,720,2,16200,1,1018748928,7322234880,0.455828905
456046,1280,720,2,19549,1,1018748928,7322234880,0.422865152
1169196,1920,1080,3,39646,1,1018748928,7322234880,0.883362055
1166539,1920,1080,2,23005,1,1018748928,7322234880,0.875547886
1172877,1920,1080,2,23005,1,1018748928,7322234880,0.91699791
1171475,1920,1080,3,39754,1,1018748928,7322234880,0.885020018
1151852,1920,1080,3,36315,1,1018748928,7322234880,0.875633955
1149106,1920,1080,2,23220,1,1018748928,7322234880,0.883656979
1139377,1920,1080,3,39753,1,1018748928,7322234880,0.928344011
1133409,1920,1080,3,44838,1,1018748928,7322234880,0.876718044
1137959,1920,1080,3,44838,1,1018748928,7322234880,0.871136904
1143996,1920,1080,2,23220,1,1018748928,7322234880,0.877904892
1147634,1920,1080,2,23005,1,1018748928,7322234880,0.919517994
1145272,1920,1080,3,34668,1,1018748928,7322234880,0.880414009
1151709,1920,1080,3,39753,1,1018748928,7322234880,0.869802952
1158088,1920,1080,1,8010,1,1018748928,7322234880,0.871968985
1160823,1920,1080,1,8010,1,1018748928,7322234880,0.917996883
1160080,1920,1080,1,11556,1,1018748928,7322234880,0.872018099
1158275,1920,1080,2,28197,1,1018748928,7322234880,0.873456001
1157598,1920,1080,2,28197,1,1018748928,7322234880,0.873043776
1156394,1920,1080,1,16641,1,1018748928,7322234880,0.923670053
1158392,1920,1080,1,16641,1,1018748928,7322234880,0.884143829
597194,1280,960,2,13650,1,1018748928,7322234880,0.526607037
602143,1280,960,1,8100,1,1018748928,7322234880,0.521466017
603461,1280,960,1,8100,1,1018748928,7322234880,0.541753054
603797,1280,960,2,11175,1,1018748928,7322234880,0.522837162
602951,1280,960,2,13486,1,1018748928,7322234880,0.544111013
608502,1280,960,2,13560,1,1018748928,7322234880,0.524499893
604448,1280,960,1,8010,1,1018748928,7322234880,0.51888299
614335,1280,960,1,8010,1,1018748928,7322234880,0.51897192
606296,1280,960,2,13650,1,1018748928,7322234880,0.580322981
610736,1280,960,3,15019,1,1018748928,7322234880,0.535944939
610000,1280,960,3,14944,1,1018748928,7322234880,0.528787851
610153,1280,960,3,15019,1,1018748928,7322234880,0.522115946
613423,1280,960,3,15019,1,1018748928,7322234880,0.526771069
617602,1280,960,3,19275,1,1018748928,7322234880,0.589433193
619181,1280,960,3,19126,1,1018748928,7322234880,0.549668074
620286,1280,960,2,9394,1,1018748928,7322234880,0.526815176
621184,1280,960,2,11175,1,1018748928,7322234880,0.536375046
620597,1280,960,3,16726,1,1018748928,7322226688,0.56297493
619585,1280,960,3,16725,1,1018748928,7322226688,0.531993151
619876,1280,960,2,11250,1,1018748928,7322226688,0.527926922
466228,1280,720,0,0,1,1018748928,7322226688,0.39724493
470564,1280,720,1,5550,1,1018748928,7322226688,0.391507864
470332,1280,720,2,13650,1,1018748928,7322226688,0.393907785
464361,1280,720,1,8100,1,1018748928,7322226688,0.391680002
469289,1280,720,2,13650,1,1018748928,7322226688,0.432883024
467641,1280,720,3,17494,1,1018748928,7322226688,0.399684906
472092,1280,720,3,15850,1,1018748928,7322226688,0.404025078
472918,1280,720,3,15788,1,1018748928,7322226688,0.407923937
473502,1280,720,2,11944,1,1018748928,7322226688,0.393331051
472848,1280,720,2,9469,1,1018748928,7322226688,0.394978046
470302,1280,720,3,13300,1,1018748928,7322226688,0.402145863
472161,1280,720,3,15094,1,1018748928,7322226688,0.399899006
471239,1280,720,3,15006,1,1018748928,7322222592,0.405724049
470193,1280,720,3,13437,1,1018748928,7322222592,0.397392988
471999,1280,720,3,12235,1,1018748928,7322222592,0.399008036
471676,1280,720,2,9531,1,1018748928,7322222592,0.392306089
471377,1280,720,1,5625,1,1018748928,7322222592,0.388928175
472263,1280,720,1,5550,1,1018748928,7322222592,0.395180941
473109,1280,720,0,0,1,1018748928,7322222592,0.397360086
472914,1280,720,2,7399,1,1018748928,7322222592,0.395148993
1272355,1920,1080,4,51309,1,1018748928,7322222592,0.892976999
1268215,1920,1080,4,51417,1,1018748928,7322222592,0.878591061
1273057,1920,1080,4,51417,1,1018748928,7322222592,0.879249096
1204403,1920,1080,4,51417,1,1018748928,7322222592,0.88341403
1206101,1920,1080,4,51309,1,1018748928,7322222592,0.875234842
1203723,1920,1080,4,47763,1,1018748928,7322222592,0.925023794
1208167,1920,1080,4,46225,1,1018748928,7322222592,0.897079945
1209067,1920,1080,4,46225,1,1018748928,7322222592,0.882411003
1208884,1920,1080,4,42769,1,1018748928,7322222592,0.871805191
1205256,1920,1080,4,51417,1,1018748928,7322222592,1.004710913
1199756,1920,1080,4,46225,1,1018748928,7322222592,1.061408043
1206717,1920,1080,4,51417,1,1018748928,7322222592,0.892654896
1205663,1920,1080,4,42571,1,1018748928,7322222592,0.899247885
1207544,1920,1080,4,47763,1,1018748928,7322222592,0.949019909
1207750,1920,1080,4,47763,1,1018748928,7322222592,0.888382196
1208511,1920,1080,4,47961,1,1018748928,7322222592,0.898175955
1209238,1920,1080,3,39753,1,1018748928,7322222592,0.882894039
1214020,1920,1080,3,34669,1,1018748928,7322222592,0.912969112
1217794,1920,1080,3,34561,1,1018748928,7322222592,0.878621817
1208586,1920,1080,3,31015,1,1018748928,7322222592,0.895534039
681033,1280,960,4,20569,1,1018748928,7322222592,0.553108931
681965,1280,960,4,21248,1,1018748928,7322222592,0.627759933
682290,1280,960,3,15094,1,1018748928,7322222592,0.531241894
683649,1280,960,4,23091,1,1018748928,7322222592,0.531639814
648256,1280,960,3,13238,1,1018748928,7322222592,0.533994913
654133,1280,960,3,17569,1,1018748928,7322222592,0.53375411
653666,1280,960,4,17144,1,1018748928,7322222592,0.589486122
654724,1280,960,4,17132,1,1018748928,7322222592,0.547321081
654297,1280,960,3,15698,1,1018748928,7322222592,0.535912037
649617,1280,960,3,15019,1,1018748928,7322222592,0.526371956
648868,1280,960,4,17082,1,1018748928,7322222592,0.566249847
649987,1280,960,3,15156,1,1018748928,7322222592,0.573056936
650741,1280,960,3,13238,1,1018748928,7322222592,0.53787899
652874,1280,960,3,13238,1,1018748928,7322222592,0.528079033
652892,1280,960,3,15019,1,1018748928,7322222592,0.529957056
657490,1280,960,4,18925,1,1018748928,7322222592,0.528762817
657940,1280,960,3,14870,1,1018748928,7322222592,0.52740097
656168,1280,960,4,17281,1,1018748928,7322222592,0.529317141
653035,1280,960,3,15850,1,1018748928,7322222592,0.523624897
654971,1280,960,3,14710,1,1018748928,7322222592,0.527194977
524075,1280,720,4,21372,1,1018748928,7322222592,0.416651011
525251,1280,720,4,19604,1,1018748928,7322222592,0.400539875
524959,1280,720,4,23166,1,1018748928,7322222592,0.450901985
527214,1280,720,4,19666,1,1018748928,7322222592,0.403486013
498856,1280,720,4,21310,1,1018748928,7322218496,0.400994778
498895,1280,720,4,21236,1,1018748928,7322218496,0.399262905
498336,1280,720,4,19604,1,1018748928,7322218496,0.400642872
500181,1280,720,3,19185,1,1018748928,7322218496,0.413447142
500062,1280,720,3,17479,1,1018748928,7322218496,0.43004179
497225,1280,720,4,20193,1,1018748928,7322218496,0.400877953
500698,1280,720,4,20245,1,1018748928,7322218496,0.400914192
500975,1280,720,4,23029,1,1018748928,7322218496,0.400573969
497760,1280,720,3,15698,1,1018748928,7322218496,0.396955013
497322,1280,720,3,16800,1,1018748928,7322218496,0.39674902
498519,1280,720,3,15094,1,1018748928,7322218496,0.397017002
499774,1280,720,4,23029,1,1018748928,7322218496,0.400076151
497337,1280,720,4,23029,1,1018748928,7322218496,0.399919033
497365,1280,720,4,23044,1,1018748928,7322218496,0.40656209
499037,1280,720,4,20644,1,1018748928,7322218496,0.404388905
499872,1280,720,4,22940,1,1018748928,7322218496,0.400001049
1147704,1920,1080,0,0,2,1018748928,7321501696,3.167232037
1150053,1920,1080,0,0,2,1018748928,7321493504,1.404112101
1151299,1920,1080,0,0,2,1018748928,7321493504,0.945642233
1119183,1920,1080,0,0,2,1018748928,7321493504,0.889394045
1117925,1920,1080,0,0,2,1018748928,7321493504,0.872156143
1121545,1920,1080,0,0,2,1018748928,7321489408,0.930397034
1116805,1920,1080,0,0,2,1018748928,7321489408,0.881749153
1122963,1920,1080,0,0,2,1018748928,7321489408,0.876578093
1125003,1920,1080,0,0,2,1018748928,7321489408,0.873543024
1126077,1920,1080,0,0,2,1018748928,7321489408,0.933953047
1121139,1920,1080,0,0,2,1018748928,7321489408,0.887248039
1119968,1920,1080,0,0,2,1018748928,7321489408,0.929600954
1118681,1920,1080,0,0,2,1018748928,7321489408,0.891880989
1119964,1920,1080,0,0,2,1018748928,7321489408,0.986078978
1123352,1920,1080,0,0,2,1018748928,7321489408,0.93253684
1129343,1920,1080,0,0,2,1018748928,7321489408,0.916976929
1132668,1920,1080,0,0,2,1018748928,7321505792,0.998267889
1132122,1920,1080,0,0,2,1018748928,7321505792,0.912847996
1131316,1920,1080,0,0,2,1018748928,7321505792,0.922247887
1133131,1920,1080,0,0,2,1018748928,7321505792,0.913551092
805779,1280,960,0,0,2,1018748928,7321505792,0.71370697
805994,1280,960,0,0,2,1018748928,7321505792,0.707303047
802130,1280,960,0,0,2,1018748928,7321505792,0.541120052
598441,1280,960,0,0,2,1018748928,7321505792,0.551028967
644690,1280,960,0,0,2,1018748928,7321505792,0.530818939
644277,1280,960,0,0,2,1018748928,7321505792,0.578120947
645841,1280,960,0,0,2,1018748928,7321505792,0.518368006
645060,1280,960,0,0,2,1018748928,7321505792,0.556318998
645502,1280,960,0,0,2,1018748928,7321505792,0.541995049
645978,1280,960,0,0,2,1018748928,7321505792,0.526747942
645750,1280,960,0,0,2,1018748928,7321505792,0.579246998
645790,1280,960,0,0,2,1018748928,7321505792,0.536720991
646162,1280,960,0,0,2,1018748928,7321505792,0.530652046
646158,1280,960,0,0,2,1018748928,7321505792,0.514446974
646200,1280,960,0,0,2,1018748928,7321505792,0.516835928
645167,1280,960,0,0,2,1018748928,7321505792,0.515481949
645386,1280,960,0,0,2,1018748928,7321505792,0.51989007
645819,1280,960,0,0,2,1018748928,7321505792,0.517365932
645648,1280,960,0,0,2,1018748928,7321505792,0.519511938
644489,1280,960,0,0,2,1018748928,7321505792,0.521224022
431613,1280,720,0,0,2,1018748928,7321505792,0.471220016
434595,1280,720,0,0,2,1018748928,7321505792,0.452906847
435649,1280,720,0,0,2,1018748928,7321505792,0.391623974
423087,1280,720,0,0,2,1018748928,7321505792,0.392107964
425059,1280,720,0,0,2,1018748928,7321505792,0.388761997
432063,1280,720,0,0,2,1018748928,7321505792,0.40474987
425713,1280,720,0,0,2,1018748928,7321505792,0.39376092
426491,1280,720,0,0,2,1018748928,7321505792,0.454878092
434276,1280,720,0,0,2,1018748928,7321505792,0.389899015
434497,1280,720,0,0,2,1018748928,7321505792,0.391435146
435318,1280,720,0,0,2,1018748928,7321501696,0.386847019
426544,1280,720,0,0,2,1018748928,7321501696,0.387368917
429232,1280,720,0,0,2,1018748928,7321501696,0.390892029
428477,1280,720,0,0,2,1018748928,7321501696,0.449587107
428337,1280,720,0,0,2,1018748928,7321501696,0.392598152
428638,1280,720,0,0,2,1018748928,7321501696,0.388820887
435231,1280,720,0,0,2,1018748928,7321501696,0.438863993
433954,1280,720,0,0,2,1018748928,7321501696,0.389124155
433331,1280,720,0,0,2,1018748928,7321501696,0.386518955
433531,1280,720,0,0,2,1018748928,7321501696,0.388195992
1154897,1920,1080,1,34596,2,1018748928,7321501696,1.02509284
1157608,1920,1080,1,34410,2,1018748928,7321501696,0.869961977
1157237,1920,1080,1,49729,2,1018748928,7321501696,0.868305922
1127148,1920,1080,1,49729,2,1018748928,7321501696,0.931448936
1136638,1920,1080,1,49729,2,1018748928,7321501696,0.867800951
1121158,1920,1080,1,49729,2,1018748928,7321501696,0.873849869
1136554,1920,1080,1,49729,2,1018748928,7321501696,0.904261827
1130759,1920,1080,1,34596,2,1018748928,7321501696,0.933244944
1125128,1920,1080,1,34596,2,1018748928,7321501696,1.078771114
1137173,1920,1080,1,34596,2,1018748928,7321501696,0.882212877
1125027,1920,1080,1,49729,2,1018748928,7321501696,0.86965394
1126715,1920,1080,1,49729,2,1018748928,7321501696,0.913909912
1126354,1920,1080,1,34596,2,1018748928,7321501696,0.896546125
1127099,1920,1080,1,49729,2,1018748928,7321501696,0.86894989
1127369,1920,1080,1,49506,2,1018748928,7321501696,0.882707834
1124406,1920,1080,1,49506,2,1018748928,7321501696,0.886511087
1125710,1920,1080,1,49729,2,1018748928,7321501696,0.866753101
1130144,1920,1080,1,49729,2,1018748928,7321501696,0.867586851
1131368,1920,1080,0,0,2,1018748928,7321501696,0.862981081
1134231,1920,1080,0,0,2,1018748928,7321501696,0.866868973
