0.42121,0.40903,0.41885,0.41599,0.4245,0.42277,0.41864,0.40435,0.40211,0.40575,0.40686,0.40775,0.40402,0.40202,0.41482,0.39862,0.40934,0.40207,0.40646,0.404,0.40838,0.40929,0.45732,0.40584,0.40579,0.40272,0.40164,0.4105
0.42064,0.39536,0.41927,0.40557,0.40474,0.41271,0.42742,0.39908,0.38808,0.39764,0.39644,0.40255,0.39288,0.39332,0.40082,0.39219,0.40591,0.39624,0.39797,0.3951,0.39469,0.40113,0.44155,0.39711,0.40165,0.39291,0.39154,0.39825
0.41044,0.39135,0.40525,0.39888,0.39757,0.40021,0.40726,0.39608,0.39619,0.39098,0.39322,0.39728,0.38847,0.38805,0.40141,0.38532,0.39817,0.39078,0.39353,0.38838,0.39046,0.39741,0.41492,0.39196,0.39609,0.3882,0.39004,0.39338
0.92047,0.89589,0.96778,1.1253,0.86897,0.95446,0.92165,0.89241,0.89531,0.88759,0.88429,0.8755,0.89285,0.89681,0.85603,0.89085,0.88884,0.88848,0.87464,0.88529,0.89634,0.90389,1.2447,0.90847,0.86763,0.88368,0.88103,0.94623
0.40652,0.39039,0.39546,0.38921,0.39445,0.39168,0.39237,0.39306,0.39244,0.38889,0.39569,0.39799,0.38775,0.38553,0.41233,0.38113,0.39653,0.38855,0.3945,0.38531,0.38895,0.39514,0.3837,0.38948,0.39646,0.38718,0.39373,0.39224
0.41836,0.40942,0.40478,0.4096,0.40676,0.41052,0.38801,0.4032,0.39688,0.40371,0.41452,0.41126,0.40793,0.40299,0.44622,0.3999,0.41436,0.40358,0.41157,0.3987,0.4081,0.4077,0.43509,0.40858,0.41328,0.4029,0.40589,0.41887
0.89413,0.94232,0.88714,0.85787,1.0942,0.9587,0.90222,0.88592,0.95562,0.90848,0.90444,0.89089,0.90064,0.88556,0.89149,0.85691,0.86433,0.87163,0.90062,0.91869,0.94106,0.91502,0.93631,0.88571,0.86457,0.90703,0.90858,0.88582
0.89944,0.87055,0.89558,0.89788,0.89601,0.89519,0.89609,0.87185,0.88228,0.86461,0.86667,0.87101,0.86043,0.85863,0.87575,0.85086,0.8722,0.86047,0.8662,0.86136,0.86916,0.87834,0.95805,0.86676,0.86597,0.85925,0.85986,0.87304
0.90702,0.86032,0.88742,0.87283,0.86098,0.86663,0.88934,0.88201,0.89124,0.86103,0.87116,0.8823,0.85615,0.85588,0.89518,0.84885,0.88101,0.86528,0.8714,0.85376,0.85766,0.88062,0.85818,0.86488,0.88011,0.85657,0.86803,0.86479
0.94227,0.89635,0.94482,0.90679,0.97283,0.92856,0.98414,0.89057,0.87015,0.90309,0.89844,0.91293,0.87797,0.87636,0.87094,0.85558,0.89151,0.88183,0.89726,0.90294,0.89269,0.90641,0.85348,0.87727,0.88699,0.89201,0.91791,0.87262
0.51945,0.52829,0.51389,0.56116,0.51494,0.50703,0.50447,0.58455,0.74223,0.50883,0.50717,0.51243,0.51846,0.52787,0.48742,0.52563,0.51071,0.53111,0.5124,0.51349,0.53012,0.56207,0.5622,0.53575,0.51653,0.51783,0.50598,0.51711
0.55265,0.53798,0.5823,0.7367,0.51824,0.54479,0.53848,0.53229,0.52052,0.5393,0.55452,0.54537,0.53432,0.53332,0.51773,0.50689,0.51929,0.53081,0.53459,0.5366,0.53375,0.54889,0.54836,0.53485,0.51474,0.54055,0.59579,0.56563
0.41096,0.39014,0.40267,0.39301,0.392,0.39662,0.40352,0.39656,0.39534,0.39013,0.39389,0.39831,0.38838,0.38779,0.40731,0.38583,0.40012,0.39132,0.39437,0.38671,0.38915,0.3969,0.40708,0.39214,0.39861,0.38751,0.38939,0.39341
0.92184,0.88159,0.92702,0.90357,0.89784,0.93648,0.93878,0.89035,0.89891,0.87575,0.86269,0.87203,0.8757,0.87909,0.87597,0.88913,0.90041,0.8798,0.8721,0.87288,0.88358,0.8893,1.1529,0.8916,0.88495,0.86627,0.82665,0.89499
0.40253,0.40758,0.38619,0.39227,0.4181,0.40415,0.36487,0.3901,0.38895,0.39674,0.40978,0.40162,0.40253,0.39437,0.44522,0.38803,0.40097,0.39217,0.40501,0.39279,0.40607,0.39872,0.41622,0.39916,0.40131,0.39726,0.40204,0.41164
0.54458,0.5338,0.54213,0.56095,0.55076,0.5441,0.53247,0.52492,0.52358,0.52854,0.53494,0.53282,0.52673,0.52278,0.54305,0.5132,0.52799,0.52217,0.53046,0.52606,0.53209,0.53391,0.56345,0.52697,0.52514,0.52634,0.53665,0.5371
0.90299,0.87897,0.88895,0.92257,0.87075,0.8786,0.86924,0.90024,0.94877,0.86885,0.88102,0.88358,0.87257,0.87208,0.90119,0.8636,0.8826,0.87659,0.87844,0.86371,0.87721,0.8978,0.9217,0.88257,0.88204,0.86933,0.87734,0.88816
0.42069,0.39773,0.41745,0.41599,0.40191,0.40706,0.42003,0.40419,0.4006,0.39933,0.4018,0.40683,0.39532,0.39548,0.40593,0.39155,0.40585,0.39891,0.4014,0.39652,0.39654,0.40579,0.41367,0.39906,0.40366,0.39623,0.40211,0.40083
0.4083,0.40258,0.40078,0.4064,0.41565,0.40554,0.39288,0.3963,0.39988,0.3971,0.40368,0.40177,0.39712,0.39329,0.41717,0.38659,0.39853,0.39322,0.40082,0.39485,0.40126,0.40208,0.41031,0.3968,0.39783,0.39611,0.40264,0.40304
0.55417,0.52198,0.53816,0.51525,0.50997,0.53057,0.53804,0.53949,0.54462,0.5214,0.52596,0.53373,0.52302,0.52373,0.55577,0.52768,0.54533,0.52991,0.52978,0.51548,0.52149,0.53412,0.57801,0.53193,0.5428,0.5181,0.50926,0.5315
